platform,station_id,station_nm,charger_id,operating,open_dt,kw,install_dt,contract_1,contract_2,contract,mixed,address,area_1,area_2,as_div,as_team,sales_div,sales_team,install_rate,facility_type_2,parking_cnt
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045411,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045412,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045413,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045414,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045415,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045416,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045417,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS000454,부산 만덕동 상록한신휴플러스아파트,HNS00045418,y,2023-01-01,7kW,2022-09-30,보조금,환경부,환경부,혼합,"부산 북구 함박봉로140번길 16 (만덕동, 상록한신휴플러스아파트)",부산,북구,부산,북부산,가입자망운용,부산운용팀,0.02,아파트,882
signet,HNS001316,부산 만덕동 상학초등학교,HNS00131601,y,2023-03-01,7kW,2023-01-09,투자금,투자금,투자금,단독_7k,"부산 북구 상학산복길 191 (만덕동, 상학초등학교)",부산,북구,부산,북부산,부산,북부산지점,0.026,기타,76
signet,HNS001316,부산 만덕동 상학초등학교,HNS00131602,y,2023-03-01,7kW,2023-01-09,투자금,투자금,투자금,단독_7k,"부산 북구 상학산복길 191 (만덕동, 상학초등학교)",부산,북구,부산,북부산,부산,북부산지점,0.026,기타,76
signet,HNS001040,부산 만덕동 신덕중학교,HNS00104001,y,2023-01-01,7kW,2022-12-02,투자금,투자금,투자금,단독_7k,"부산 북구 함박봉로140번가길 27 (만덕동, 신덕중학교)",부산,북구,부산,북부산,부산,북부산지점,0.2,기타,10
signet,HNS001040,부산 만덕동 신덕중학교,HNS00104002,y,2023-01-01,7kW,2023-01-30,투자금,투자금,투자금,단독_7k,"부산 북구 함박봉로140번가길 27 (만덕동, 신덕중학교)",부산,북구,부산,북부산,부산,북부산지점,0.2,기타,10
signet,HNS001039,부산 만덕동 신덕초등학교,HNS00103901,y,2023-03-01,7kW,2022-12-02,투자금,투자금,투자금,단독_7k,"부산 북구 함박봉로140번가길 25 (만덕동, 신덕초등학교)",부산,북구,부산,북부산,부산,북부산지점,0.02,기타,50
signet,HNS001301,부산 망미동 망미초등학교,HNS00130101,y,2023-03-01,7kW,2023-01-05,투자금,투자금,투자금,단독_7k,"부산 수영구 수미로35번길 27 (망미동, 망미초등학교)",부산,수영구,부산,동부산,부산,동부산지점,0.02,기타,49
signet,HNS001220,부산 망미동 부산남일고등학교,HNS00122001,y,2022-12-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 수영구 망미배산로48번길 85-23 (망미동, 부산남일고등학교)",부산,수영구,부산,동부산,부산,동부산지점,0.053,기타,57
signet,HNS001220,부산 망미동 부산남일고등학교,HNS00122002,y,2022-12-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 수영구 망미배산로48번길 85-23 (망미동, 부산남일고등학교)",부산,수영구,부산,동부산,부산,동부산지점,0.053,기타,57
signet,HNS001220,부산 망미동 부산남일고등학교,HNS00122003,y,2022-12-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 수영구 망미배산로48번길 85-23 (망미동, 부산남일고등학교)",부산,수영구,부산,동부산,부산,동부산지점,0.053,기타,57
signet,HNS001077,부산 망미동 센텀수영강변1차이편한세상아파트,HNS00107701,y,2023-02-01,7kW,2022-12-09,보조금,환경부,환경부,단독_7k,"부산 수영구 좌수영로 176 (망미동, 센텀수영강변1차e-편한세상)",부산,수영구,부산,동부산,대구,동대구지점,0.008,아파트,480
signet,HNS001077,부산 망미동 센텀수영강변1차이편한세상아파트,HNS00107702,y,2023-02-01,7kW,2022-12-09,보조금,환경부,환경부,단독_7k,"부산 수영구 좌수영로 176 (망미동, 센텀수영강변1차e-편한세상)",부산,수영구,부산,동부산,대구,동대구지점,0.008,아파트,480
signet,HNS001077,부산 망미동 센텀수영강변1차이편한세상아파트,HNS00107703,y,2023-02-01,7kW,2022-12-09,보조금,환경부,환경부,단독_7k,"부산 수영구 좌수영로 176 (망미동, 센텀수영강변1차e-편한세상)",부산,수영구,부산,동부산,대구,동대구지점,0.008,아파트,480
signet,HNS001077,부산 망미동 센텀수영강변1차이편한세상아파트,HNS00107704,y,2023-02-01,7kW,2022-12-09,보조금,환경부,환경부,단독_7k,"부산 수영구 좌수영로 176 (망미동, 센텀수영강변1차e-편한세상)",부산,수영구,부산,동부산,대구,동대구지점,0.008,아파트,480
signet,HNS001392,부산 명륜동 교동초등학교,HNS00139201,y,2023-03-01,7kW,2023-01-18,투자금,투자금,투자금,단독_7k,"부산 동래구 시실로 73-13 (명륜동, 교동초등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.015,기타,65
signet,HNS001444,부산 명륜동 동래중학교,HNS00144401,y,2023-03-01,7kW,2023-01-27,투자금,투자금,투자금,단독_7k,"부산 동래구 충렬대로181번길 109 (명륜동, 동래중학교)",부산,동래구,부산,북부산,부산,북부산지점,0.017,기타,60
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057801,y,2022-12-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057802,y,2022-12-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057803,y,2022-12-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057804,y,2022-12-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057805,y,2022-12-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057806,y,2023-04-01,3kW,2023-04-06,투자금,투자금,투자금,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057807,y,2023-04-01,3kW,2023-04-06,투자금,투자금,투자금,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS000578,부산 명륜동 명륜쌍용예가아파트,HNS00057808,y,2023-04-01,3kW,2023-04-06,투자금,투자금,투자금,혼합,"부산 동래구 동래로 53 (명륜동, 명륜쌍용예가)",부산,동래구,부산,북부산,가입자망운용,부산운용팀,0.023,아파트,349
signet,HNS001254,부산 명륜동 명륜초등학교,HNS00125401,y,2023-03-01,7kW,2023-01-02,투자금,투자금,투자금,단독_7k,"부산 동래구 동래로 91 (명륜동, 명륜초등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.015,기타,65
signet,HNS001232,부산 명장동 금정고등학교,HNS00123201,y,2023-03-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 동래구 명장로63번길 60-14 (명장동, 금정고등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.06,기타,50
signet,HNS001232,부산 명장동 금정고등학교,HNS00123202,y,2023-03-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 동래구 명장로63번길 60-14 (명장동, 금정고등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.06,기타,50
signet,HNS001232,부산 명장동 금정고등학교,HNS00123203,y,2023-03-01,7kW,2022-12-28,투자금,투자금,투자금,단독_7k,"부산 동래구 명장로63번길 60-14 (명장동, 금정고등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.06,기타,50
signet,HNS001445,부산 명장동 충렬고등학교,HNS00144501,y,2023-03-01,7kW,2023-01-27,투자금,투자금,투자금,단독_7k,"부산 동래구 명장로106번길 26 (명장동, 충렬고등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.033,기타,60
signet,HNS001445,부산 명장동 충렬고등학교,HNS00144502,y,2023-03-01,7kW,2023-01-27,투자금,투자금,투자금,단독_7k,"부산 동래구 명장로106번길 26 (명장동, 충렬고등학교)",부산,동래구,부산,북부산,부산,북부산지점,0.033,기타,60
signet,HNS001371,부산 명지동 경일중학교,HNS00137101,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제6로 149 (명지동, 경일중학교)",부산,강서구,부산,서부산,부산,서부산지점,0.016,기타,62
signet,HNS001426,부산 명지동 명원초등학교,HNS00142601,y,2023-02-01,7kW,2023-02-22,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제6로 147 (명지동, 명원초등학교)",부산,강서구,부산,서부산,부산,서부산지점,,기타,0
signet,HNS001318,부산 명지동 명일초등학교,HNS00131801,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제5로 170-5 (명지동, 명일초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.017,기타,58
signet,HNS001425,부산 명지동 명지가온유치원,HNS00142501,y,2023-03-01,7kW,2023-02-22,투자금,투자금,투자금,단독_7k,부산 강서구 명지오션시티6로 69 (명지동),부산,강서구,부산,서부산,부산,서부산지점,0.017,기타,59
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173801,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173802,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173803,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173804,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173805,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173806,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173807,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173808,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173809,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173810,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173811,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173812,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173813,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173814,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173815,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173816,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173817,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173818,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173819,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173820,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173821,y,2023-07-01,7kW,2023-05-23,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173822,y,2023-07-01,7kW,2023-05-22,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173823,y,2023-07-01,7kW,2023-05-22,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS001738,부산 명지동 명지두산위브포세이돈아파트,HNS00173824,y,2023-07-01,7kW,2023-05-22,보조금,환경부,환경부(23),단독_7k,"부산 강서구 명지오션시티11로 22 (명지동, 명지 두산위브 포세이돈)",부산,강서구,부산,서부산,부산,경남중부지점,,아파트,
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029101,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029102,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029103,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029104,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029105,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029106,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029107,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029108,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029109,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029110,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029111,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029112,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029113,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029114,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029115,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029116,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029117,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029118,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029119,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000291,부산 명지동 명지롯데캐슬아파트,HNS00029120,y,2022-11-01,3kW,2022-08-31,보조금,환경부,환경부,단독_3k,"부산 강서구 명지오션시티11로 84 (명지동, 명지롯데캐슬)",부산,강서구,부산,서부산,가입자망운용,부산운용팀,0.012,아파트,1690
signet,HNS000960,부산 명지동 명지삼정그린코아웨스트오피스텔,HNS00096001,y,2023-02-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,부산 강서구 명지오션시티9로 50 (명지동),부산,강서구,부산,서부산,부산,북부산지점,0.1,오피스텔,50
signet,HNS000960,부산 명지동 명지삼정그린코아웨스트오피스텔,HNS00096002,y,2023-02-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,부산 강서구 명지오션시티9로 50 (명지동),부산,강서구,부산,서부산,부산,북부산지점,0.1,오피스텔,50
signet,HNS000960,부산 명지동 명지삼정그린코아웨스트오피스텔,HNS00096003,y,2023-02-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,부산 강서구 명지오션시티9로 50 (명지동),부산,강서구,부산,서부산,부산,북부산지점,0.1,오피스텔,50
signet,HNS000960,부산 명지동 명지삼정그린코아웨스트오피스텔,HNS00096004,y,2023-02-01,7kW,2022-11-22,투자금,투자금,투자금,단독_7k,부산 강서구 명지오션시티9로 50 (명지동),부산,강서구,부산,서부산,부산,북부산지점,0.1,오피스텔,50
signet,HNS000960,부산 명지동 명지삼정그린코아웨스트오피스텔,HNS00096005,y,2023-02-01,7kW,2022-11-22,투자금,투자금,투자금,단독_7k,부산 강서구 명지오션시티9로 50 (명지동),부산,강서구,부산,서부산,부산,북부산지점,0.1,오피스텔,50
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044101,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044102,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044103,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044104,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044105,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044106,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
